district,ur,cpi_code,cpi_category,category_district_spend,household_count,avg_spend_rwf,total_district_spend,basket_share_pct
Rusizi,Rural,03,Clothing and footwear,761183683.274617,163.0,21765.0,2839736746.4674172,26.8
Rusizi,Rural,04,Housing and utilities,240083063.84110332,284.0,3872.0,2839736746.4674172,8.45
Rusizi,Rural,05,Furnishing and household,806086942.0770824,155.0,24239.0,2839736746.4674172,28.39
Rusizi,Rural,06,Health,114618990.5733808,99.0,5290.0,2839736746.4674172,4.04
Rusizi,Rural,07,Transport,11006458.383930817,24.0,2104.0,2839736746.4674172,0.39
Rusizi,Rural,08,Communication,8952126.517959852,88.0,468.0,2839736746.4674172,0.32
Rusizi,Rural,09,Recreation and culture,3718507.3250094308,11.0,1477.0,2839736746.4674172,0.13
Rusizi,Rural,10,Education,16077054.387598226,107.0,693.0,2839736746.4674172,0.57
Rusizi,Rural,11,Restaurants and hotels,3570463.567394784,2.0,8000.0,2839736746.4674172,0.13
Rusizi,Rural,12,Miscellaneous,87129002.36126567,84.0,4787.0,2839736746.4674172,3.07
Nyamasheke,Urban,01,Food and non-alcoholic beverages,131334049.81568554,36.0,15440.0,535166033.9777694,24.54
Nyamasheke,Urban,03,Clothing and footwear,184297384.99025956,22.0,37259.0,535166033.9777694,34.44
Nyamasheke,Urban,04,Housing and utilities,54087228.791674905,24.0,10125.0,535166033.9777694,10.11
Nyamasheke,Urban,05,Furnishing and household,70689056.56195095,32.0,9753.0,535166033.9777694,13.21
Nyamasheke,Urban,06,Health,74527587.02521726,17.0,19062.0,535166033.9777694,13.93
Nyamasheke,Urban,07,Transport,2925345.084936545,2.0,7250.0,535166033.9777694,0.55
Nyamasheke,Urban,08,Communication,80182.38831615119,1.0,300.0,535166033.9777694,0.01
Nyamasheke,Urban,10,Education,3454966.887144701,31.0,481.0,535166033.9777694,0.65
Nyamasheke,Urban,12,Miscellaneous,13770232.432583837,10.0,5720.0,535166033.9777694,2.57
Nyamasheke,Rural,01,Food and non-alcoholic beverages,924234853.8434535,450.0,10458.0,4126298970.198241,22.4
Nyamasheke,Rural,02,Alcoholic beverages and tobacco,2912820.5340223946,3.0,5033.0,4126298970.198241,0.07
Nyamasheke,Rural,03,Clothing and footwear,1185779148.5820143,255.0,23690.0,4126298970.198241,28.74
Nyamasheke,Rural,04,Housing and utilities,555098762.7445177,407.0,6962.0,4126298970.198241,13.45
Nyamasheke,Rural,05,Furnishing and household,861759607.9409305,436.0,10060.0,4126298970.198241,20.88
Nyamasheke,Rural,06,Health,354262095.2261366,143.0,12595.0,4126298970.198241,8.59
Nyamasheke,Rural,07,Transport,25679526.655497897,24.0,5575.0,4126298970.198241,0.62
Nyamasheke,Rural,08,Communication,5069907.309389113,68.0,379.0,4126298970.198241,0.12
Nyamasheke,Rural,09,Recreation and culture,2346584.1463710167,4.0,2975.0,4126298970.198241,0.06
Nyamasheke,Rural,10,Education,38860676.53883162,406.0,487.0,4126298970.198241,0.94
Nyamasheke,Rural,11,Restaurants and hotels,50277732.433108285,3.0,76667.0,4126298970.198241,1.22
Nyamasheke,Rural,12,Miscellaneous,120017254.2439687,104.0,5930.0,4126298970.198241,2.91
Rulindo,Urban,01,Food and non-alcoholic beverages,263904075.4015107,54.0,27398.0,1086803884.0769649,24.28
Rulindo,Urban,02,Alcoholic beverages and tobacco,27909.939236111113,1.0,150.0,1086803884.0769649,0.0
Rulindo,Urban,03,Clothing and footwear,42053889.306909144,16.0,14219.0,1086803884.0769649,3.87
Rulindo,Urban,04,Housing and utilities,206501965.35225368,35.0,32449.0,1086803884.0769649,19.0
Rulindo,Urban,05,Furnishing and household,252824533.0657538,41.0,33993.0,1086803884.0769649,23.26
Rulindo,Urban,06,Health,11847734.2061045,14.0,4871.0,1086803884.0769649,1.09
Rulindo,Urban,07,Transport,292324164.11814463,3.0,524033.0,1086803884.0769649,26.9
Rulindo,Urban,08,Communication,846273.0253972122,8.0,575.0,1086803884.0769649,0.08
Rulindo,Urban,09,Recreation and culture,2206273.6625514403,3.0,4667.0,1086803884.0769649,0.2
Rulindo,Urban,10,Education,176316.34642160957,1.0,1000.0,1086803884.0769649,0.02
Rulindo,Urban,12,Miscellaneous,14090749.652681971,10.0,8005.0,1086803884.0769649,1.3
Rulindo,Rural,01,Food and non-alcoholic beverages,1065391855.8571614,431.0,13119.0,5484220761.087292,19.43
Rulindo,Rural,02,Alcoholic beverages and tobacco,2074202.9597008545,4.0,2925.0,5484220761.087292,0.04
Rulindo,Rural,03,Clothing and footwear,397701546.69390786,128.0,16326.0,5484220761.087292,7.25
Rulindo,Rural,04,Housing and utilities,1601679966.644375,402.0,20978.0,5484220761.087292,29.21
Rulindo,Rural,05,Furnishing and household,2189563366.4967136,381.0,30466.0,5484220761.087292,39.92
Rulindo,Rural,06,Health,171800079.79445523,134.0,6813.0,5484220761.087292,3.13
Rulindo,Rural,07,Transport,5036997.455454818,11.0,2382.0,5484220761.087292,0.09
Rulindo,Rural,08,Communication,5777944.430238471,88.0,348.0,5484220761.087292,0.11
Rulindo,Rural,09,Recreation and culture,2476587.6628444996,8.0,1638.0,5484220761.087292,0.05
Rulindo,Rural,10,Education,59486.18827160493,1.0,300.0,5484220761.087292,0.0
Rulindo,Rural,12,Miscellaneous,42658726.90416823,74.0,3054.0,5484220761.087292,0.78
Gakenke,Urban,01,Food and non-alcoholic beverages,81163598.58124156,18.0,18055.0,197174386.30701292,41.16
Gakenke,Urban,02,Alcoholic beverages and tobacco,1060343.2228039557,1.0,5000.0,197174386.30701292,0.54
Gakenke,Urban,03,Clothing and footwear,19776436.849589553,5.0,15600.0,197174386.30701292,10.03
Gakenke,Urban,04,Housing and utilities,14643680.484363705,11.0,5335.0,197174386.30701292,7.43
Gakenke,Urban,05,Furnishing and household,75019212.39445062,18.0,16556.0,197174386.30701292,38.05
Gakenke,Urban,06,Health,3074200.883177323,3.0,4000.0,197174386.30701292,1.56
Gakenke,Urban,07,Transport,1354441.6386083052,1.0,5000.0,197174386.30701292,0.69
Gakenke,Urban,08,Communication,253242.42277340006,4.0,250.0,197174386.30701292,0.13
Gakenke,Urban,10,Education,127241.18673647469,3.0,200.0,197174386.30701292,0.06
Gakenke,Urban,12,Miscellaneous,701988.6432680498,3.0,900.0,197174386.30701292,0.36
Gakenke,Rural,01,Food and non-alcoholic beverages,780500108.6442251,468.0,8633.0,4262599400.850233,18.31
Gakenke,Rural,02,Alcoholic beverages and tobacco,1196362.3482598152,9.0,667.0,4262599400.850233,0.03
Gakenke,Rural,03,Clothing and footwear,493575767.40700346,190.0,13572.0,4262599400.850233,11.58
Gakenke,Rural,04,Housing and utilities,133816027.5838505,421.0,1672.0,4262599400.850233,3.14
Gakenke,Rural,05,Furnishing and household,2457258308.639118,463.0,27874.0,4262599400.850233,57.65
