Province,U_R,COICOP,Category_Name,Weight,Weight_pct,Date,CPI_Index,Year,Month,YearMonth,YoY_pct,MoM_pct
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2010-07-01,83.05973187686044,2010,7,2010-07,-0.8742003509703111,1.9552249146390865
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2010-08-01,82.73782481626237,2010,8,2010-08,1.566343961939931,-0.38756091950225
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2010-09-01,82.56508848378513,2010,9,2010-09,0.5401122563112981,-0.2087755302497274
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2010-10-01,84.87064344857542,2010,10,2010-10,3.3113049033259623,2.7924090037680704
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2010-11-01,84.75195690297495,2010,11,2010-11,2.135150349258619,-0.13984405063734995
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2010-12-01,86.14910219580338,2010,12,2010-12,2.7502857044183537,1.6485109534732034
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2011-01-01,86.76685133909737,2011,1,2011-01,4.618458644241419,0.7170697401929438
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2011-02-01,86.7204501468876,2011,2,2011-02,4.665932563641495,-0.05347801780708483
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2011-03-01,86.51005484262002,2011,3,2011-03,5.931930412026953,-0.24261325201980766
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2011-04-01,86.74907667006765,2011,4,2011-04,7.286883072812067,0.27629369543513693
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2011-05-01,86.9139275551738,2011,5,2011-05,7.293524185634959,0.19003186135699845
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2011-06-01,87.63217951602799,2011,6,2011-06,7.567871583820218,0.8263945503995673
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2011-07-01,87.38063924417644,2011,7,2011-07,5.202168691950426,-0.287040985675302
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2011-08-01,88.90204376905155,2011,8,2011-08,7.4503033727055135,1.741123134409328
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2011-09-01,90.68030292275174,2011,9,2011-09,9.828869063175949,2.000245526772959
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2011-10-01,91.47179820501383,2011,10,2011-10,7.777901154288003,0.8728414625349679
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2011-11-01,92.64103247363846,2011,11,2011-11,9.308428806776714,1.2782456358888306
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2011-12-01,93.56924513949122,2011,12,2011-12,8.613140188998148,1.0019455106104136
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2012-01-01,94.02399810272789,2012,1,2012-01,8.363962333113296,0.4860068739025669
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2012-02-01,94.70676516931036,2012,2,2012-02,9.209263799825184,0.7261625546240769
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2012-03-01,95.27131987225513,2012,3,2012-03,10.127452867269238,0.5961081047753058
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2012-04-01,95.9031873688776,2012,4,2012-04,10.552401305233182,0.6632294981004705
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2012-05-01,96.66645346120086,2012,5,2012-05,11.220901160905505,0.7958714546029366
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2012-06-01,97.34434948981901,2012,6,2012-06,11.082880772142211,0.7012733004529315
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2012-07-01,96.65033040225208,2012,7,2012-07,10.608403919056286,-0.7129526173879408
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2012-08-01,96.41372158935664,2012,8,2012-08,8.449387102751915,-0.24480910919878474
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2012-09-01,100.24868275073352,2012,9,2012-09,10.551773118946063,3.977609305147123
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2012-10-01,99.3760171928847,2012,10,2012-10,8.641154041987154,-0.8705007725824054
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2012-11-01,99.01955139750238,2012,11,2012-11,6.885198441283524,-0.3587040469637981
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2012-12-01,101.39027560509135,2012,12,2012-12,8.35854821094335,2.3941980892965065
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2013-01-01,99.84221401510253,2013,1,2013-01,6.188011603184362,-1.5268343840176724
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2013-02-01,99.54324357191261,2013,2,2013-02,5.106792945526029,-0.2994429221538364
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2013-03-01,99.58138116910618,2013,3,2013-03,4.523986129960411,0.038312592422218295
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2013-04-01,99.71883803819418,2013,4,2013-04,3.9786484412037693,0.13803470837041587
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2013-05-01,100.32298908620366,2013,5,2013-05,3.7826314032203934,0.6058544803521304
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2013-06-01,101.26499083523584,2013,6,2013-06,4.027600334241144,0.9389689816984514
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2013-07-01,100.79798628662775,2013,7,2013-07,4.291403730451204,-0.4611707804999754
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2013-08-01,99.27134785713578,2013,8,2013-08,2.9639207165451875,-1.5145525081729727
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2013-09-01,99.52154695443086,2013,9,2013-09,-0.7253320206816793,0.2520355598023549
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2013-10-01,99.29125947502011,2013,10,2013-10,-0.08528991225325022,-0.23139459389250883
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2013-11-01,99.87405013272524,2013,11,2013-11,0.8629596106657589,0.5869506145722347
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2013-12-01,100.25518283096508,2013,12,2013-12,-1.1195282460296108,0.3816133397347432
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2014-01-01,100.5778788107197,2014,1,2014-01,0.7368274059967206,0.32187461101007564
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2014-02-01,100,2014,2,2014-02,0.458852265304599,-0.5745585585546276
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2014-03-01,100.16628772205993,2014,3,2014-03,0.5873653750197327,0.16628772205993236
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2014-04-01,100.5860958655506,2014,4,2014-04,0.8697031016589252,0.4191112130016661
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2014-05-01,100.82463937059318,2014,5,2014-05,0.5000352251849804,0.2371535578450379
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2014-06-01,100.70791817564462,2014,6,2014-06,-0.5501137708071369,-0.1157665384941553
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2014-07-01,100.90310863745376,2014,7,2014-07,0.10429012989117137,0.19381838622529735
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2014-08-01,100.82316909022083,2014,8,2014-08,1.5632116079639768,-0.07922406783338332
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2014-09-01,100.9086308137591,2014,9,2014-09,1.3937523097016902,0.0847639727152405
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2014-10-01,101.66787331864194,2014,10,2014-10,2.3935781016250823,0.7524059129135674
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2014-11-01,101.7942654685968,2014,11,2014-11,1.9226368944883498,0.12431867199458324
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2014-12-01,102.2613818489761,2014,12,2014-12,2.001092573332164,0.45888280467369924
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2015-01-01,102.41950301039499,2015,1,2015-01,1.8310429902196557,0.15462451079764072
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2015-02-01,102.74562315119913,2015,2,2015-02,2.745623151199128,0.31841605477331836
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2015-03-01,103.25541106726183,2015,3,2015-03,3.0839950401012617,0.49616509241712237
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2015-04-01,104.54330057511613,2015,4,2015-04,3.9341468376056232,1.2472852459183503
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2015-05-01,105.15195618908913,2015,5,2015-05,4.291923924062235,0.5822043216778594
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2015-06-01,105.38402877227797,2015,6,2015-06,4.643240254929859,0.22070210731173212
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2015-07-01,105.41599392613044,2015,7,2015-07,4.472493810762113,0.030332066656457712
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2015-08-01,105.71477401155755,2015,8,2015-08,4.851667494164458,0.28342955779223633
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2015-09-01,106.54255085669932,2015,9,2015-09,5.583189463088045,0.783028533978869
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2015-10-01,106.973338181967,2015,10,2015-10,5.218428093501037,0.40433359423417414
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2015-11-01,107.26648083383138,2015,11,2015-11,5.375759960587101,0.27403337770550706
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2015-12-01,108.87412238234843,2015,12,2015-12,6.466508093092571,1.4987361718405534
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2016-01-01,109.1082651877926,2016,1,2016-01,6.530750473099567,0.2150582712592497
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2016-02-01,109.37919442296379,2016,2,2016-02,6.456305454493938,0.2483122930282855
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2016-03-01,109.85817820733448,2016,3,2016-03,6.3945967304043005,0.43791123796219633
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2016-04-01,110.88506463798166,2016,4,2016-04,6.066160172845181,0.9347382665577664
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2016-05-01,110.8718252690739,2016,5,2016-05,5.439622130946398,-0.011939722406251185
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2016-06-01,111.47459891083017,2016,6,2016-06,5.77940529462313,0.5436671041478824
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2016-07-01,111.43626974426134,2016,7,2016-07,5.710970028276319,-0.03438376719300251
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2016-08-01,112.37305265281908,2016,8,2016-08,6.298342595457473,0.8406445322582945
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2016-09-01,113.10360024243936,2016,9,2016-09,6.158149333748075,0.650109232039231
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2016-10-01,113.69605348226453,2016,10,2016-10,6.28447743573437,0.5238146606785676
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2016-11-01,114.16253622374937,2016,11,2016-11,6.428900562703088,0.4102892995820673
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2016-12-01,114.2255011625598,2016,12,2016-12,4.915198086665784,0.055153766632365375
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2017-01-01,113.29120517230076,2017,1,2017-01,3.8337517119428677,-0.8179399352596262
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2017-02-01,112.62366124218659,2017,2,2017-02,2.966255910311988,-0.5892283775240426
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2017-03-01,112.5461672176301,2017,3,2017-03,2.4467809808593532,-0.06880794293291359
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2017-04-01,112.82905683102689,2017,4,2017-04,1.7531596337090116,0.25135428454863273
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2017-05-01,113.58275025709459,2017,5,2017-05,2.4450981856225074,0.6679958578369005
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2017-06-01,113.0399493127049,2017,6,2017-06,1.4042216048939293,-0.47789029862461696
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2017-07-01,113.24529581001909,2017,7,2017-07,1.6233727761251648,0.1816583416417883
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2017-08-01,112.82257114477228,2017,8,2017-08,0.4000233875838477,-0.3732823180187306
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2017-09-01,112.69497601418995,2017,9,2017-09,-0.3612831310175091,-0.11309362061835415
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2017-10-01,112.7232580165696,2017,10,2017-10,-0.8556105826898142,0.02509606317862012
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2017-11-01,113.60669835843962,2017,11,2017-11,-0.4868828984495921,0.7837249893364095
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2017-12-01,114.78763303428899,2017,12,2017-12,0.49212467094295054,1.039493879245934
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2018-01-01,115.43399199700148,2018,1,2018-01,1.891397325539823,0.5630911149804962
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2018-02-01,115.0771923407966,2018,2,2018-02,2.1785218767963244,-0.30909409787556186
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2018-03-01,114.87779553286616,2018,3,2018-03,2.071708324573507,-0.17327222177956347
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2018-04-10,115.63628821210524,2018,4,2018-04,2.488039393329733,0.6602604756826835
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2018-05-10,115.68695186654853,2018,5,2018-05,1.852571455340768,0.04381293729383007
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2018-06-10,116.08471927503442,2018,6,2018-06,2.6935344370216274,0.34383083145343996
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2018-07-10,116.22858904244038,2018,7,2018-07,2.6343639363405336,0.12393514693789243
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2018-08-10,117.38903917735301,2018,8,2018-08,4.047477367557151,0.9984205645728883
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2018-09-10,118.08458959855756,2018,9,2018-09,4.782479019906782,0.5925173475129109
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2018-10-10,118.27981150210236,2018,10,2018-10,4.929376229274696,0.16532377697080491
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2018-11-10,119.3117776984221,2018,11,2018-11,5.021780777382023,0.872478729222026
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2018-12-10,119.54223216585609,2018,12,2018-12,4.142083084984272,0.1931531587908264
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2019-01-10,121.09629583288513,2019,1,2019-01,4.905230892500656,1.3000122541403591
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2019-02-10,123.58932320513637,2019,2,2019-02,7.396887855181089,2.0587148063485383
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2019-03-10,126.32168949290612,2019,3,2019-03,9.961798019327329,2.210843313086608
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2019-04-10,127.61291905305265,2019,4,2019-04,10.35715606763452,1.0221756575057972
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2019-05-10,130.9330841527617,2019,5,2019-05,13.17878294848709,2.601746848474451
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2019-06-10,133.72038690585,2019,6,2019-06,15.192066398534475,2.1287994330266624
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2019-07-10,133.94480171255205,2019,7,2019-07,15.242560213513979,0.16782392864302942
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2019-08-10,135.8059521239863,2019,8,2019-08,15.688784128140565,1.3894905868973462
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2019-09-10,136.49315862559936,2019,9,2019-09,15.589306860127895,0.5060209003105332
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2019-10-10,139.71434075018783,2019,10,2019-10,18.1218831649089,2.3599586653453963
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2019-11-10,142.2770771729363,2019,11,2019-11,19.248141229244208,1.8342687006845493
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2019-12-10,143.81044927588252,2019,12,2019-12,20.300956967539353,1.0777365781013515
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2020-01-10,147.84379852244174,2020,1,2020-01,22.087795919429777,2.804628778275875
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2020-02-10,148.5533653576679,2020,2,2020-02,20.19918995032901,0.4799435906798877
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2020-03-10,151.0453519764471,2020,3,2020-03,19.571985288345427,1.6775026353521572
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2020-04-10,152.85494051273048,2020,4,2020-04,19.780145808892534,1.1980431788232382
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2020-05-10,153.49517319366166,2020,5,2020-05,17.231770859820593,0.4188498446851652
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2020-06-10,155.3777207209192,2020,6,2020-06,16.195985007370428,1.226453893036994
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2020-07-10,154.87005291190476,2020,7,2020-07,15.62229435693867,-0.3267314043860159
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2020-08-10,155.36401690495848,2020,8,2020-08,14.401478341034956,0.3189538479299703
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2020-09-10,155.4606900941765,2020,9,2020-09,13.896323932692534,0.06222366745136654
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2020-10-10,156.74080445081697,2020,10,2020-10,12.18662566004789,0.8234328278518444
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2020-11-10,158.41475579778916,2020,11,2020-11,11.342430520439839,1.0679741965325062
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2020-12-10,158.89752115920342,2020,12,2020-12,10.490942736976105,0.3047477231417073
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2021-01-10,160.78726678233178,2021,1,2021-01,8.754826640851832,1.1892857795024803
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2021-02-10,161.8587850626589,2021,2,2021-02,8.956659899932863,0.6664198613300032
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2021-03-10,161.8528971457717,2021,3,2021-03,7.155165669056696,-0.003637687558899483
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2021-04-10,162.10041263061387,2021,4,2021-04,6.048526849620139,0.15292619978204414
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2021-05-10,162.63199741268895,2021,5,2021-05,5.952515658260826,0.3279354897673281
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2021-06-10,163.08790817906305,2021,6,2021-06,4.9622220112190085,0.28033275962122683
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2021-07-10,163.20034212489895,2021,7,2021-07,5.378889628024308,0.06894070019738407
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2021-08-10,162.85384596407692,2021,8,2021-08,4.820826088514596,-0.21231337894920266
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2021-09-10,165.33222868777048,2021,9,2021-09,6.349861555106884,1.521844761492619
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2021-10-10,168.5819988347857,2021,10,2021-10,7.554634178035213,1.9655999152787151
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2021-11-10,168.818256733606,2021,11,2021-11,6.567254977873738,0.1401442030900535
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2021-12-10,169.41907007490195,2021,12,2021-12,6.621594118612295,0.35589358219947353
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2022-01-10,173.49029085755157,2022,1,2022-01,7.900516209667718,2.4030475322817546
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2022-02-10,172.7330939098685,2022,2,2022-02,6.718392729192879,-0.43644917761120894
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2022-03-10,173.9334864644212,2022,3,2022-03,7.463931465971352,0.6949406899288579
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2022-04-10,178.01575571862148,2022,4,2022-04,9.81820023140514,2.3470289345550066
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2022-05-10,181.44629339195365,2022,5,2022-05,11.56863119102094,1.9270977782183563
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2022-06-10,190.8203705763822,2022,6,2022-06,17.004609788035417,5.166309550440373
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2022-07-10,192.16307131284177,2022,7,2022-07,17.746733132322312,0.7036464358620931
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2022-08-10,194.1118802375115,2022,8,2022-08,19.193918380244845,1.0141433061803484
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2022-09-10,194.26291866088908,2022,9,2022-09,17.498518106686966,0.077809984217736
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2022-10-10,196.19795136844843,2022,10,2022-10,16.38131753362766,0.9960895887378252
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2022-11-10,196.96369372063916,2022,11,2022-11,16.6720338970485,0.3902906971503972
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2022-12-10,198.30515013311168,2022,12,2022-12,17.05007591261061,0.6810678593259789
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2023-01-10,198.23721756516036,2023,1,2023-01,14.26415656189537,-0.03425658279965216
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2023-02-10,199.62143658000963,2023,2,2023-02,15.566410617395277,0.6982639445059169
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2023-03-10,206.3667639460144,2023,3,2023-03,18.646942656569788,3.37905962484204
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2023-04-10,212.57839271456936,2023,4,2023-04,19.41549322778986,3.0099947538935634
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2023-05-10,212.86121103665553,2023,5,2023-05,17.313617741884933,0.13304189502736374
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2023-06-10,215.3924535583361,2023,6,2023-06,12.877075391758597,1.1891516116784073
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2023-07-10,216.9538697399887,2023,7,2023-07,12.900917048097904,0.7249168463693278
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2023-08-10,216.71735180796964,2023,8,2023-08,11.645588895846304,-0.10901761388378839
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2023-09-10,217.82612376924442,2023,9,2023-09,12.129543440808654,0.5116212209243187
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2023-10-10,218.3031197381813,2023,10,2023-10,11.266768187717012,0.218980148332526
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2023-11-10,219.26851978706296,2023,11,2023-11,11.324333761764006,0.44222915826375164
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2023-12-10,220.92750276953848,2023,12,2023-12,11.407849277359471,0.7565987968024768
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2024-01-10,225.31536402247957,2024,1,2024-01,13.659466567330458,1.986109107256917
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2024-02-10,230.70814438909827,2024,2,2024-02,15.572830424266026,2.393436590538345
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2024-03-10,232.31926837010408,2024,3,2024-03,12.575912868837191,0.698338580665192
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2024-04-10,234.00399802924085,2024,4,2024-04,10.07891961222973,0.7251786177515207
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2024-05-10,235.57764894881547,2024,5,2024-05,10.671948074300897,0.6724889031075376
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2024-06-10,237.61224752819447,2024,6,2024-06,10.31595750119465,0.8636636745708692
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2024-07-10,239.41931358533205,2024,7,2024-07,10.354940371548738,0.760510485438326
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2024-08-10,253.0312087144942,2024,8,2024-08,16.756321818984652,5.685378896682325
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2024-09-10,261.756570779911,2024,9,2024-09,20.167666875991696,3.4483343417380574
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2024-10-10,266.16856052442614,2024,10,2024-10,21.926136852121747,1.6855316110573781
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2024-11-10,275.43256162137044,2024,11,2024-11,25.61427508556622,3.480501633510591
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2024-12-10,279.91017273045685,2024,12,2024-12,26.697748909263865,1.6256651293254265
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2025-01-10,296.6287461860361,2025,1,2025-01,31.650474646035075,5.972835246569841
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2025-02-10,308.4880214110013,2025,2,2025-02,33.713537607378186,3.9980195370301175
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2025-03-10,313.60683010760715,2025,3,2025-03,34.989590965827745,1.6593217050026254
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2025-04-10,315.2003633316798,2025,4,2025-04,34.698708563215554,0.5081309050334992
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2025-05-10,315.83358141682487,2025,5,2025-05,34.06771942335107,0.20089383097530167
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2025-06-10,316.09791421258444,2025,6,2025-06,33.03098535570101,0.08369369544991567
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2025-07-10,316.6171944674293,2025,7,2025-07,32.2437984329877,0.16427829210401423
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2025-08-10,316.9077459158359,2025,8,2025-08,25.244529133722903,0.09176742561165518
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2025-09-10,318.9690106693401,2025,9,2025-09,21.85711698428927,0.6504305369839702
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2025-10-10,322.1788189559695,2025,10,2025-10,21.04315337663756,1.00630725219788
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2025-11-10,325.87353803219105,2025,11,2025-11,18.31336720462282,1.1467914272559554
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2025-12-10,327.9976811657331,2025,12,2025-12,17.179621578663664,0.6518305065114749
0,0,01.1.2,v     Meat,173.7715732678241,1.737715732678241,2026-01-10,340.58869161539315,2026,1,2026-01,14.819853434497121,3.8387498365568984
