hhid,cpi_code,cpi_category,total_spend_rwf
306993.0,01,Food and non-alcoholic beverages,14915.175
306994.0,01,Food and non-alcoholic beverages,7613.125
306995.0,01,Food and non-alcoholic beverages,6605.294
306996.0,01,Food and non-alcoholic beverages,8515.039
306997.0,01,Food and non-alcoholic beverages,14363.396
306998.0,01,Food and non-alcoholic beverages,11258.232
306999.0,01,Food and non-alcoholic beverages,3758.96
307000.0,01,Food and non-alcoholic beverages,20222.75
307001.0,01,Food and non-alcoholic beverages,27965.95
307002.0,01,Food and non-alcoholic beverages,9603.05
307003.0,01,Food and non-alcoholic beverages,7316.47
307004.0,01,Food and non-alcoholic beverages,5656.02
307005.0,01,Food and non-alcoholic beverages,17413.284
307006.0,01,Food and non-alcoholic beverages,4068.0
307007.0,01,Food and non-alcoholic beverages,29237.427
307008.0,01,Food and non-alcoholic beverages,15061.1
307009.0,01,Food and non-alcoholic beverages,15290.616
307010.0,01,Food and non-alcoholic beverages,12303.55
307011.0,01,Food and non-alcoholic beverages,19015.019
307012.0,01,Food and non-alcoholic beverages,11816.97
307013.0,01,Food and non-alcoholic beverages,21549.63
307014.0,01,Food and non-alcoholic beverages,11705.022
307015.0,01,Food and non-alcoholic beverages,15252.256
307016.0,01,Food and non-alcoholic beverages,10842.0
307017.0,01,Food and non-alcoholic beverages,9359.088
307018.0,01,Food and non-alcoholic beverages,14050.53
307019.0,01,Food and non-alcoholic beverages,14859.623
307020.0,01,Food and non-alcoholic beverages,3716.303
307021.0,01,Food and non-alcoholic beverages,13905.965
307022.0,01,Food and non-alcoholic beverages,11753.41
307023.0,01,Food and non-alcoholic beverages,9206.308
307024.0,01,Food and non-alcoholic beverages,7251.678
307025.0,01,Food and non-alcoholic beverages,17052.544
307026.0,01,Food and non-alcoholic beverages,11753.927
307027.0,01,Food and non-alcoholic beverages,9717.016
307028.0,01,Food and non-alcoholic beverages,6962.073
307029.0,01,Food and non-alcoholic beverages,20676.067
307030.0,01,Food and non-alcoholic beverages,23550.0
307031.0,01,Food and non-alcoholic beverages,16655.56
307032.0,01,Food and non-alcoholic beverages,3718.0
307033.0,01,Food and non-alcoholic beverages,5650.0
307034.0,01,Food and non-alcoholic beverages,10455.144
307035.0,01,Food and non-alcoholic beverages,16354.869999999999
307036.0,01,Food and non-alcoholic beverages,13201.555
307037.0,01,Food and non-alcoholic beverages,8361.36
307038.0,01,Food and non-alcoholic beverages,9002.859
307039.0,01,Food and non-alcoholic beverages,34304.64
307040.0,01,Food and non-alcoholic beverages,17359.888
307041.0,01,Food and non-alcoholic beverages,21901.006
307042.0,01,Food and non-alcoholic beverages,14164.423999999999
307043.0,01,Food and non-alcoholic beverages,4889.85
307044.0,01,Food and non-alcoholic beverages,20300.071
307045.0,01,Food and non-alcoholic beverages,2100.185
307046.0,01,Food and non-alcoholic beverages,8600.268
307047.0,01,Food and non-alcoholic beverages,17650.25
307048.0,01,Food and non-alcoholic beverages,11500.7
307049.0,01,Food and non-alcoholic beverages,17251.24
307050.0,01,Food and non-alcoholic beverages,22500.092
307051.0,01,Food and non-alcoholic beverages,18052.0
307052.0,01,Food and non-alcoholic beverages,17051.129
307053.0,01,Food and non-alcoholic beverages,24690.119
307054.0,01,Food and non-alcoholic beverages,17100.846
307055.0,01,Food and non-alcoholic beverages,27407.673
307056.0,01,Food and non-alcoholic beverages,10764.972
307057.0,01,Food and non-alcoholic beverages,1508.6235
307058.0,01,Food and non-alcoholic beverages,39108.42
307059.0,01,Food and non-alcoholic beverages,8656.253
307060.0,01,Food and non-alcoholic beverages,23268.010000000002
307061.0,01,Food and non-alcoholic beverages,6150.0
307062.0,01,Food and non-alcoholic beverages,11550.0
307063.0,01,Food and non-alcoholic beverages,36600.24
307064.0,01,Food and non-alcoholic beverages,15850.323
307065.0,01,Food and non-alcoholic beverages,10852.75
307066.0,01,Food and non-alcoholic beverages,5719.2
307067.0,01,Food and non-alcoholic beverages,18546.872
307068.0,01,Food and non-alcoholic beverages,17177.033
307069.0,01,Food and non-alcoholic beverages,24235.974
307070.0,01,Food and non-alcoholic beverages,22953.709
307071.0,01,Food and non-alcoholic beverages,3751.486
307072.0,01,Food and non-alcoholic beverages,4703.717
307073.0,01,Food and non-alcoholic beverages,4802.444
307074.0,01,Food and non-alcoholic beverages,6960.131
307075.0,01,Food and non-alcoholic beverages,12054.561
307076.0,01,Food and non-alcoholic beverages,78658.344
307077.0,01,Food and non-alcoholic beverages,12557.784
307078.0,01,Food and non-alcoholic beverages,21806.805
307079.0,01,Food and non-alcoholic beverages,13951.328
307080.0,01,Food and non-alcoholic beverages,16555.2
307081.0,01,Food and non-alcoholic beverages,3751.796
307082.0,01,Food and non-alcoholic beverages,5404.844
307083.0,01,Food and non-alcoholic beverages,51400.0
307084.0,01,Food and non-alcoholic beverages,10060.444
307085.0,01,Food and non-alcoholic beverages,16650.0
307086.0,01,Food and non-alcoholic beverages,10125.0
307087.0,01,Food and non-alcoholic beverages,17503.082
307088.0,01,Food and non-alcoholic beverages,9251.996
307089.0,01,Food and non-alcoholic beverages,7338.673
307090.0,01,Food and non-alcoholic beverages,7100.035
307091.0,01,Food and non-alcoholic beverages,27754.722
307092.0,01,Food and non-alcoholic beverages,6803.4
307093.0,01,Food and non-alcoholic beverages,9261.06
307094.0,01,Food and non-alcoholic beverages,11760.655
307095.0,01,Food and non-alcoholic beverages,9407.362
307096.0,01,Food and non-alcoholic beverages,36257.56
307097.0,01,Food and non-alcoholic beverages,12509.608
307098.0,01,Food and non-alcoholic beverages,19002.512
307099.0,01,Food and non-alcoholic beverages,9010.265
307100.0,01,Food and non-alcoholic beverages,1852.0
307101.0,01,Food and non-alcoholic beverages,12803.023
307102.0,01,Food and non-alcoholic beverages,38650.0
307103.0,01,Food and non-alcoholic beverages,15550.74
307104.0,01,Food and non-alcoholic beverages,13863.939
307105.0,01,Food and non-alcoholic beverages,8202.089
307106.0,01,Food and non-alcoholic beverages,1210.895
307107.0,01,Food and non-alcoholic beverages,3319.234
307108.0,01,Food and non-alcoholic beverages,35703.0
307109.0,01,Food and non-alcoholic beverages,13217.654
307110.0,01,Food and non-alcoholic beverages,41828.5
307111.0,01,Food and non-alcoholic beverages,29838.093
307112.0,01,Food and non-alcoholic beverages,95425.0
307113.0,01,Food and non-alcoholic beverages,13200.0
307114.0,01,Food and non-alcoholic beverages,4250.0
307115.0,01,Food and non-alcoholic beverages,4051.25
307116.0,01,Food and non-alcoholic beverages,81408.735
307117.0,01,Food and non-alcoholic beverages,5450.0
307118.0,01,Food and non-alcoholic beverages,24607.972
307119.0,01,Food and non-alcoholic beverages,20269.608
307120.0,01,Food and non-alcoholic beverages,12033.747
307121.0,01,Food and non-alcoholic beverages,7515.25
307122.0,01,Food and non-alcoholic beverages,16416.928
307123.0,01,Food and non-alcoholic beverages,14250.0
307124.0,01,Food and non-alcoholic beverages,5150.06
307125.0,01,Food and non-alcoholic beverages,6550.875
307126.0,01,Food and non-alcoholic beverages,12812.01
307127.0,01,Food and non-alcoholic beverages,6555.7
307128.0,01,Food and non-alcoholic beverages,5076.2880000000005
307129.0,01,Food and non-alcoholic beverages,9856.75
307130.0,01,Food and non-alcoholic beverages,32303.519
307131.0,01,Food and non-alcoholic beverages,85166.376
307132.0,01,Food and non-alcoholic beverages,7047.493
307133.0,01,Food and non-alcoholic beverages,252.65
307134.0,01,Food and non-alcoholic beverages,8543.112
307135.0,01,Food and non-alcoholic beverages,14940.435
307136.0,01,Food and non-alcoholic beverages,1515.793
307137.0,01,Food and non-alcoholic beverages,8703.329
307138.0,01,Food and non-alcoholic beverages,11964.698
307139.0,01,Food and non-alcoholic beverages,18231.170000000002
307140.0,01,Food and non-alcoholic beverages,811.116
307141.0,01,Food and non-alcoholic beverages,14267.327
307142.0,01,Food and non-alcoholic beverages,5236.0470000000005
307143.0,01,Food and non-alcoholic beverages,6109.93
307144.0,01,Food and non-alcoholic beverages,930.432
307145.0,01,Food and non-alcoholic beverages,3213.06
307146.0,01,Food and non-alcoholic beverages,13907.613000000001
307147.0,01,Food and non-alcoholic beverages,5416.375
307148.0,01,Food and non-alcoholic beverages,13700.24
307149.0,01,Food and non-alcoholic beverages,10203.742
307150.0,01,Food and non-alcoholic beverages,8900.0
307151.0,01,Food and non-alcoholic beverages,17758.0
307152.0,01,Food and non-alcoholic beverages,7757.035
307153.0,01,Food and non-alcoholic beverages,24950.0
307154.0,01,Food and non-alcoholic beverages,6807.3099999999995
307155.0,01,Food and non-alcoholic beverages,15983.015
307156.0,01,Food and non-alcoholic beverages,17370.857
307157.0,01,Food and non-alcoholic beverages,6483.5779999999995
307158.0,01,Food and non-alcoholic beverages,10174.323
307159.0,01,Food and non-alcoholic beverages,21408.772
307160.0,01,Food and non-alcoholic beverages,13951.38
307161.0,01,Food and non-alcoholic beverages,20014.019
307162.0,01,Food and non-alcoholic beverages,12996.04
307163.0,01,Food and non-alcoholic beverages,27329.615
307164.0,01,Food and non-alcoholic beverages,65001.22
307165.0,01,Food and non-alcoholic beverages,1000.0
307166.0,01,Food and non-alcoholic beverages,17701.226
307167.0,01,Food and non-alcoholic beverages,27902.0
307168.0,01,Food and non-alcoholic beverages,31302.0
307169.0,01,Food and non-alcoholic beverages,12550.5
307170.0,01,Food and non-alcoholic beverages,11806.07
307171.0,01,Food and non-alcoholic beverages,70401.295
307172.0,01,Food and non-alcoholic beverages,31650.0
307173.0,01,Food and non-alcoholic beverages,19552.0
307174.0,01,Food and non-alcoholic beverages,39450.0
307175.0,01,Food and non-alcoholic beverages,102350.0
307176.0,01,Food and non-alcoholic beverages,35500.6
307177.0,01,Food and non-alcoholic beverages,12606.7
307179.0,01,Food and non-alcoholic beverages,33550.0
307180.0,01,Food and non-alcoholic beverages,33900.0
307181.0,01,Food and non-alcoholic beverages,38300.264
307182.0,01,Food and non-alcoholic beverages,7305.0
307183.0,01,Food and non-alcoholic beverages,17651.5
307184.0,01,Food and non-alcoholic beverages,42506.5
307185.0,01,Food and non-alcoholic beverages,18650.1
307186.0,01,Food and non-alcoholic beverages,6202.0
307187.0,01,Food and non-alcoholic beverages,50300.0
307188.0,01,Food and non-alcoholic beverages,18800.24
307189.0,01,Food and non-alcoholic beverages,5552.285
307190.0,01,Food and non-alcoholic beverages,25155.689
307191.0,01,Food and non-alcoholic beverages,3985.3
307192.0,01,Food and non-alcoholic beverages,22733.46
307193.0,01,Food and non-alcoholic beverages,7949.072
307194.0,01,Food and non-alcoholic beverages,6801.328
307195.0,01,Food and non-alcoholic beverages,8322.11
307196.0,01,Food and non-alcoholic beverages,11824.630000000001
307197.0,01,Food and non-alcoholic beverages,48007.0
307198.0,01,Food and non-alcoholic beverages,13538.6
307199.0,01,Food and non-alcoholic beverages,7506.17
307200.0,01,Food and non-alcoholic beverages,20155.5
307201.0,01,Food and non-alcoholic beverages,12994.64
307202.0,01,Food and non-alcoholic beverages,11704.99
307203.0,01,Food and non-alcoholic beverages,7209.313
307204.0,01,Food and non-alcoholic beverages,4707.742
307205.0,01,Food and non-alcoholic beverages,7403.678
307206.0,01,Food and non-alcoholic beverages,22353.0
307207.0,01,Food and non-alcoholic beverages,12225.425
307208.0,01,Food and non-alcoholic beverages,11903.0
307209.0,01,Food and non-alcoholic beverages,19075.52
307210.0,01,Food and non-alcoholic beverages,13237.006
307211.0,01,Food and non-alcoholic beverages,28801.0
307212.0,01,Food and non-alcoholic beverages,10503.03
307213.0,01,Food and non-alcoholic beverages,17229.628
307214.0,01,Food and non-alcoholic beverages,9457.3
307215.0,01,Food and non-alcoholic beverages,14750.0
307216.0,01,Food and non-alcoholic beverages,9590.156
307217.0,01,Food and non-alcoholic beverages,10652.0
307218.0,01,Food and non-alcoholic beverages,14200.5
307219.0,01,Food and non-alcoholic beverages,12350.25
307220.0,01,Food and non-alcoholic beverages,82050.0
307221.0,01,Food and non-alcoholic beverages,43433.0
307222.0,01,Food and non-alcoholic beverages,29975.0
307223.0,01,Food and non-alcoholic beverages,30050.466
307224.0,01,Food and non-alcoholic beverages,18600.0
307225.0,01,Food and non-alcoholic beverages,40803.9
307226.0,01,Food and non-alcoholic beverages,36500.0
307227.0,01,Food and non-alcoholic beverages,11912.636
307228.0,01,Food and non-alcoholic beverages,7505.7111
307229.0,01,Food and non-alcoholic beverages,12850.075
307230.0,01,Food and non-alcoholic beverages,2105.871
307231.0,01,Food and non-alcoholic beverages,12900.468
307232.0,01,Food and non-alcoholic beverages,12903.365
307233.0,01,Food and non-alcoholic beverages,30550.13
307234.0,01,Food and non-alcoholic beverages,4800.294
307235.0,01,Food and non-alcoholic beverages,4504.045
307236.0,01,Food and non-alcoholic beverages,6503.112
307237.0,01,Food and non-alcoholic beverages,13554.806
307238.0,01,Food and non-alcoholic beverages,14601.566
307239.0,01,Food and non-alcoholic beverages,13700.0
307240.0,01,Food and non-alcoholic beverages,34650.014
307241.0,01,Food and non-alcoholic beverages,19201.975
307242.0,01,Food and non-alcoholic beverages,7115.72
307243.0,01,Food and non-alcoholic beverages,8501.697
307244.0,01,Food and non-alcoholic beverages,7014.377
307245.0,01,Food and non-alcoholic beverages,7751.763
307246.0,01,Food and non-alcoholic beverages,35492.291
307247.0,01,Food and non-alcoholic beverages,6100.23
307248.0,01,Food and non-alcoholic beverages,24755.143
307249.0,01,Food and non-alcoholic beverages,2803.885
307250.0,01,Food and non-alcoholic beverages,6051.412
307251.0,01,Food and non-alcoholic beverages,5550.98
307252.0,01,Food and non-alcoholic beverages,8150.468
307253.0,01,Food and non-alcoholic beverages,4501.029
307254.0,01,Food and non-alcoholic beverages,19856.864999999998
307255.0,01,Food and non-alcoholic beverages,22156.795
307256.0,01,Food and non-alcoholic beverages,72927.0
307257.0,01,Food and non-alcoholic beverages,15471.713
307258.0,01,Food and non-alcoholic beverages,51850.0
307259.0,01,Food and non-alcoholic beverages,11500.0
307260.0,01,Food and non-alcoholic beverages,2003.0
307261.0,01,Food and non-alcoholic beverages,47814.155
307262.0,01,Food and non-alcoholic beverages,27800.65
307263.0,01,Food and non-alcoholic beverages,26208.589
307264.0,01,Food and non-alcoholic beverages,16852.5
307265.0,01,Food and non-alcoholic beverages,25013.225
307266.0,01,Food and non-alcoholic beverages,17303.052
307267.0,01,Food and non-alcoholic beverages,6156.934
307268.0,01,Food and non-alcoholic beverages,18037.017
307269.0,01,Food and non-alcoholic beverages,20546.72
307270.0,01,Food and non-alcoholic beverages,35856.742
307271.0,01,Food and non-alcoholic beverages,21102.07
307272.0,01,Food and non-alcoholic beverages,13148.8
307273.0,01,Food and non-alcoholic beverages,8569.582
307274.0,01,Food and non-alcoholic beverages,23400.0
307275.0,01,Food and non-alcoholic beverages,55682.328
307276.0,01,Food and non-alcoholic beverages,21800.0
307277.0,01,Food and non-alcoholic beverages,35351.0
307278.0,01,Food and non-alcoholic beverages,17530.0
307279.0,01,Food and non-alcoholic beverages,28018.165999999997
307280.0,01,Food and non-alcoholic beverages,23152.0
307281.0,01,Food and non-alcoholic beverages,85971.0
307282.0,01,Food and non-alcoholic beverages,4804.005
307283.0,01,Food and non-alcoholic beverages,25655.502
307284.0,01,Food and non-alcoholic beverages,5011.0
307285.0,01,Food and non-alcoholic beverages,9660.422
307286.0,01,Food and non-alcoholic beverages,14079.25
307287.0,01,Food and non-alcoholic beverages,42068.5
307288.0,01,Food and non-alcoholic beverages,5150.806
307289.0,01,Food and non-alcoholic beverages,13591.625
307290.0,01,Food and non-alcoholic beverages,2651.526
307291.0,01,Food and non-alcoholic beverages,2812.9700000000003
307292.0,01,Food and non-alcoholic beverages,26856.381
307293.0,01,Food and non-alcoholic beverages,12730.751
307294.0,01,Food and non-alcoholic beverages,2904.0
307295.0,01,Food and non-alcoholic beverages,14101.5
307296.0,01,Food and non-alcoholic beverages,16051.5
307297.0,01,Food and non-alcoholic beverages,12753.25
307298.0,01,Food and non-alcoholic beverages,15809.21
307299.0,01,Food and non-alcoholic beverages,22269.56
307300.0,01,Food and non-alcoholic beverages,1000.0
307301.0,01,Food and non-alcoholic beverages,29724.0
307302.0,01,Food and non-alcoholic beverages,16900.0
307303.0,01,Food and non-alcoholic beverages,23310.25
307305.0,01,Food and non-alcoholic beverages,4900.536
307306.0,01,Food and non-alcoholic beverages,31103.41
307307.0,01,Food and non-alcoholic beverages,46053.25
307308.0,01,Food and non-alcoholic beverages,11701.8
307309.0,01,Food and non-alcoholic beverages,9712.53
307310.0,01,Food and non-alcoholic beverages,17960.815
307311.0,01,Food and non-alcoholic beverages,29600.805
307312.0,01,Food and non-alcoholic beverages,42048.715
307313.0,01,Food and non-alcoholic beverages,25600.3
307314.0,01,Food and non-alcoholic beverages,4506.0009
307315.0,01,Food and non-alcoholic beverages,36150.7505
307316.0,01,Food and non-alcoholic beverages,25023.9
307317.0,01,Food and non-alcoholic beverages,12523.35
307318.0,01,Food and non-alcoholic beverages,27883.06
307319.0,01,Food and non-alcoholic beverages,10866.75
307320.0,01,Food and non-alcoholic beverages,28260.002
307321.0,01,Food and non-alcoholic beverages,26411.81
307322.0,01,Food and non-alcoholic beverages,9571.25
307323.0,01,Food and non-alcoholic beverages,15860.105
307324.0,01,Food and non-alcoholic beverages,14862.696
307325.0,01,Food and non-alcoholic beverages,12553.736
307326.0,01,Food and non-alcoholic beverages,4801.5
307327.0,01,Food and non-alcoholic beverages,17711.0
307328.0,01,Food and non-alcoholic beverages,16530.03
307329.0,01,Food and non-alcoholic beverages,29903.5
307330.0,01,Food and non-alcoholic beverages,13854.2506
307331.0,01,Food and non-alcoholic beverages,11451.52
307332.0,01,Food and non-alcoholic beverages,10131.216
307333.0,01,Food and non-alcoholic beverages,6704.935
307334.0,01,Food and non-alcoholic beverages,15266.43
307335.0,01,Food and non-alcoholic beverages,6956.5
307336.0,01,Food and non-alcoholic beverages,6207.502
307337.0,01,Food and non-alcoholic beverages,1852.0
307338.0,01,Food and non-alcoholic beverages,10159.0
307339.0,01,Food and non-alcoholic beverages,6765.457
307340.0,01,Food and non-alcoholic beverages,2205.5
307341.0,01,Food and non-alcoholic beverages,10478.695
307342.0,01,Food and non-alcoholic beverages,9808.5
307343.0,01,Food and non-alcoholic beverages,1359.463
307344.0,01,Food and non-alcoholic beverages,51488.9
307345.0,01,Food and non-alcoholic beverages,36310.8
307346.0,01,Food and non-alcoholic beverages,10928.584
307347.0,01,Food and non-alcoholic beverages,24934.3
307348.0,01,Food and non-alcoholic beverages,6135.110000000001
307349.0,01,Food and non-alcoholic beverages,7418.5
307350.0,01,Food and non-alcoholic beverages,13408.3
307351.0,01,Food and non-alcoholic beverages,4712.316
307352.0,01,Food and non-alcoholic beverages,11177.05
307353.0,01,Food and non-alcoholic beverages,564.889
307354.0,01,Food and non-alcoholic beverages,8906.68
307355.0,01,Food and non-alcoholic beverages,4318.55
307356.0,01,Food and non-alcoholic beverages,11505.5
307357.0,01,Food and non-alcoholic beverages,6014.841
307358.0,01,Food and non-alcoholic beverages,5853.75
307359.0,01,Food and non-alcoholic beverages,12155.958
307360.0,01,Food and non-alcoholic beverages,23824.2575
307361.0,01,Food and non-alcoholic beverages,7254.168
307362.0,01,Food and non-alcoholic beverages,43978.605
307363.0,01,Food and non-alcoholic beverages,41800.0
307364.0,01,Food and non-alcoholic beverages,20723.577
307365.0,01,Food and non-alcoholic beverages,14134.2873
307366.0,01,Food and non-alcoholic beverages,4413.6
307367.0,01,Food and non-alcoholic beverages,19200.003
307368.0,01,Food and non-alcoholic beverages,55252.0
307369.0,01,Food and non-alcoholic beverages,20951.0
307370.0,01,Food and non-alcoholic beverages,53502.236
307371.0,01,Food and non-alcoholic beverages,18624.0229
307372.0,01,Food and non-alcoholic beverages,12098.415
307373.0,01,Food and non-alcoholic beverages,20753.0
307374.0,01,Food and non-alcoholic beverages,7774.95
307375.0,01,Food and non-alcoholic beverages,22725.81
307376.0,01,Food and non-alcoholic beverages,4812.0
307377.0,01,Food and non-alcoholic beverages,9913.5
307378.0,01,Food and non-alcoholic beverages,10311.675
307379.0,01,Food and non-alcoholic beverages,11351.502
307380.0,01,Food and non-alcoholic beverages,16065.503
307381.0,01,Food and non-alcoholic beverages,18115.5
307382.0,01,Food and non-alcoholic beverages,9178.535
307383.0,01,Food and non-alcoholic beverages,6335.0
307384.0,01,Food and non-alcoholic beverages,17637.503
307385.0,01,Food and non-alcoholic beverages,27878.035
307386.0,01,Food and non-alcoholic beverages,39415.5
307387.0,01,Food and non-alcoholic beverages,30701.003
307388.0,01,Food and non-alcoholic beverages,14886.5
307389.0,01,Food and non-alcoholic beverages,26046.181
307390.0,01,Food and non-alcoholic beverages,24558.003
307391.0,01,Food and non-alcoholic beverages,8018.2
307392.0,01,Food and non-alcoholic beverages,25800.253
307393.0,01,Food and non-alcoholic beverages,11314.868
307394.0,01,Food and non-alcoholic beverages,13928.25
307395.0,01,Food and non-alcoholic beverages,7916.5
307396.0,01,Food and non-alcoholic beverages,11743.887
307397.0,01,Food and non-alcoholic beverages,9855.03
307398.0,01,Food and non-alcoholic beverages,4139.741
307399.0,01,Food and non-alcoholic beverages,4714.0
307400.0,01,Food and non-alcoholic beverages,16426.5
307401.0,01,Food and non-alcoholic beverages,3660.55
307402.0,01,Food and non-alcoholic beverages,7263.25
307403.0,01,Food and non-alcoholic beverages,22468.0
307404.0,01,Food and non-alcoholic beverages,465.525
307405.0,01,Food and non-alcoholic beverages,7032.0
307406.0,01,Food and non-alcoholic beverages,3892.123
307407.0,01,Food and non-alcoholic beverages,16231.235
307408.0,01,Food and non-alcoholic beverages,12992.509
307409.0,01,Food and non-alcoholic beverages,15917.76
307410.0,01,Food and non-alcoholic beverages,6852.138
307411.0,01,Food and non-alcoholic beverages,11307.5
307412.0,01,Food and non-alcoholic beverages,4007.003
307413.0,01,Food and non-alcoholic beverages,7100.01
307414.0,01,Food and non-alcoholic beverages,11400.0
307415.0,01,Food and non-alcoholic beverages,5746.833
307416.0,01,Food and non-alcoholic beverages,33121.01
307417.0,01,Food and non-alcoholic beverages,16555.5
307418.0,01,Food and non-alcoholic beverages,11209.504
307419.0,01,Food and non-alcoholic beverages,22379.75
307420.0,01,Food and non-alcoholic beverages,10996.046
307421.0,01,Food and non-alcoholic beverages,13135.609
307422.0,01,Food and non-alcoholic beverages,24032.038
307423.0,01,Food and non-alcoholic beverages,29.035
307424.0,01,Food and non-alcoholic beverages,21788.0
307425.0,01,Food and non-alcoholic beverages,15051.466
307426.0,01,Food and non-alcoholic beverages,5528.5
307427.0,01,Food and non-alcoholic beverages,3209.118
307428.0,01,Food and non-alcoholic beverages,11653.302
307429.0,01,Food and non-alcoholic beverages,15655.752
307430.0,01,Food and non-alcoholic beverages,17702.35
307431.0,01,Food and non-alcoholic beverages,14663.25
307432.0,01,Food and non-alcoholic beverages,7272.544
307433.0,01,Food and non-alcoholic beverages,22757.696
307434.0,01,Food and non-alcoholic beverages,9080.0
307435.0,01,Food and non-alcoholic beverages,22258.568
307436.0,01,Food and non-alcoholic beverages,1807.0
307437.0,01,Food and non-alcoholic beverages,3027.3
307438.0,01,Food and non-alcoholic beverages,1084.5
307439.0,01,Food and non-alcoholic beverages,16006.0
307440.0,01,Food and non-alcoholic beverages,9300.0
307441.0,01,Food and non-alcoholic beverages,19401.015
307442.0,01,Food and non-alcoholic beverages,9674.046
307443.0,01,Food and non-alcoholic beverages,1307.5
307444.0,01,Food and non-alcoholic beverages,820.6
307445.0,01,Food and non-alcoholic beverages,7052.75
307446.0,01,Food and non-alcoholic beverages,15506.503
307447.0,01,Food and non-alcoholic beverages,16063.803
307448.0,01,Food and non-alcoholic beverages,20008.728
307449.0,01,Food and non-alcoholic beverages,15313.785
307450.0,01,Food and non-alcoholic beverages,7247.639999999999
307451.0,01,Food and non-alcoholic beverages,15460.639
307452.0,01,Food and non-alcoholic beverages,8354.261
307453.0,01,Food and non-alcoholic beverages,20232.005
307454.0,01,Food and non-alcoholic beverages,4175.858
307455.0,01,Food and non-alcoholic beverages,21316.25
307456.0,01,Food and non-alcoholic beverages,16507.985
307457.0,01,Food and non-alcoholic beverages,17707.101
307458.0,01,Food and non-alcoholic beverages,9253.5
307459.0,01,Food and non-alcoholic beverages,9550.045
307460.0,01,Food and non-alcoholic beverages,62450.1
307461.0,01,Food and non-alcoholic beverages,52254.0
307462.0,01,Food and non-alcoholic beverages,22250.0
307463.0,01,Food and non-alcoholic beverages,23650.0
307464.0,01,Food and non-alcoholic beverages,15852.5
307465.0,01,Food and non-alcoholic beverages,7819.0
307466.0,01,Food and non-alcoholic beverages,20253.0
307467.0,01,Food and non-alcoholic beverages,7417.25
307468.0,01,Food and non-alcoholic beverages,17485.5
307469.0,01,Food and non-alcoholic beverages,18281.074
307470.0,01,Food and non-alcoholic beverages,4081.45
307471.0,01,Food and non-alcoholic beverages,3259.37
307472.0,01,Food and non-alcoholic beverages,8646.45
307473.0,01,Food and non-alcoholic beverages,17613.25
307474.0,01,Food and non-alcoholic beverages,9950.0
307475.0,01,Food and non-alcoholic beverages,862.792
307476.0,01,Food and non-alcoholic beverages,16.5
307477.0,01,Food and non-alcoholic beverages,4184.28
307478.0,01,Food and non-alcoholic beverages,5333.106
307479.0,01,Food and non-alcoholic beverages,7503.0
307480.0,01,Food and non-alcoholic beverages,5708.5
307481.0,01,Food and non-alcoholic beverages,8610.31
307482.0,01,Food and non-alcoholic beverages,6721.6630000000005
307483.0,01,Food and non-alcoholic beverages,15350.773
307484.0,01,Food and non-alcoholic beverages,1820.838
307485.0,01,Food and non-alcoholic beverages,16021.866
307486.0,01,Food and non-alcoholic beverages,11364.51
307487.0,01,Food and non-alcoholic beverages,21901.012
307488.0,01,Food and non-alcoholic beverages,15904.586
307489.0,01,Food and non-alcoholic beverages,14919.755
307490.0,01,Food and non-alcoholic beverages,5971.0
307491.0,01,Food and non-alcoholic beverages,14889.002
307492.0,01,Food and non-alcoholic beverages,11017.57
307493.0,01,Food and non-alcoholic beverages,19095.5
307494.0,01,Food and non-alcoholic beverages,18280.769
307495.0,01,Food and non-alcoholic beverages,6704.25
307496.0,01,Food and non-alcoholic beverages,11244.527
307497.0,01,Food and non-alcoholic beverages,6820.453
307498.0,01,Food and non-alcoholic beverages,12236.45
307499.0,01,Food and non-alcoholic beverages,21.576
307500.0,01,Food and non-alcoholic beverages,10044.25
307501.0,01,Food and non-alcoholic beverages,16000.56
307502.0,01,Food and non-alcoholic beverages,8319.5
307503.0,01,Food and non-alcoholic beverages,3270.75
307504.0,01,Food and non-alcoholic beverages,39830.65
307505.0,01,Food and non-alcoholic beverages,8061.756
307506.0,01,Food and non-alcoholic beverages,2917.575
307507.0,01,Food and non-alcoholic beverages,14463.796
307508.0,01,Food and non-alcoholic beverages,6706.074
307509.0,01,Food and non-alcoholic beverages,9408.0
307510.0,01,Food and non-alcoholic beverages,4864.0
307511.0,01,Food and non-alcoholic beverages,2723.0
307512.0,01,Food and non-alcoholic beverages,30123.954
307513.0,01,Food and non-alcoholic beverages,28504.509
307514.0,01,Food and non-alcoholic beverages,8630.003
307515.0,01,Food and non-alcoholic beverages,16868.396
307516.0,01,Food and non-alcoholic beverages,13185.76
307517.0,01,Food and non-alcoholic beverages,7.62
307518.0,01,Food and non-alcoholic beverages,11566.43
307519.0,01,Food and non-alcoholic beverages,12708.4522
307520.0,01,Food and non-alcoholic beverages,8163.806
307521.0,01,Food and non-alcoholic beverages,4853.255
307522.0,01,Food and non-alcoholic beverages,982.98
307523.0,01,Food and non-alcoholic beverages,18.607
307524.0,01,Food and non-alcoholic beverages,43565.511
307525.0,01,Food and non-alcoholic beverages,75410.29
307526.0,01,Food and non-alcoholic beverages,10765.215
307527.0,01,Food and non-alcoholic beverages,16340.279999999999
307528.0,01,Food and non-alcoholic beverages,9645.0
307529.0,01,Food and non-alcoholic beverages,14703.525
