hhid,province,district,ur,quintile,weight,poverty,epov_jan,strata_id
308064.0,Western,Ngororero,Rural,Q3,190.09606044252564,Non Poor,Non Extreme Poor,352
308065.0,Western,Ngororero,Rural,Q1,190.09606044252564,Moderately poor,Non Extreme Poor,352
308066.0,Western,Ngororero,Rural,Q4,190.09606044252564,Non Poor,Non Extreme Poor,352
308067.0,Western,Ngororero,Rural,Q3,190.09606044252564,Non Poor,Non Extreme Poor,352
308068.0,Western,Ngororero,Rural,Q2,190.09606044252564,Non Poor,Non Extreme Poor,352
308069.0,Western,Ngororero,Rural,Q4,190.09606044252564,Non Poor,Non Extreme Poor,352
308070.0,Western,Ngororero,Rural,Q4,190.09606044252564,Non Poor,Non Extreme Poor,352
308071.0,Western,Ngororero,Rural,Q4,190.09606044252564,Non Poor,Non Extreme Poor,352
308072.0,Western,Ngororero,Rural,Q3,183.5865449628127,Non Poor,Non Extreme Poor,352
308073.0,Western,Ngororero,Rural,Q2,183.5865449628127,Non Poor,Non Extreme Poor,352
308074.0,Western,Ngororero,Rural,Q4,183.5865449628127,Non Poor,Non Extreme Poor,352
308075.0,Western,Ngororero,Rural,Q3,183.5865449628127,Non Poor,Non Extreme Poor,352
308076.0,Western,Ngororero,Rural,Q4,183.5865449628127,Non Poor,Non Extreme Poor,352
308077.0,Western,Ngororero,Rural,Q5,183.5865449628127,Non Poor,Non Extreme Poor,352
308078.0,Western,Ngororero,Rural,Q3,183.5865449628127,Non Poor,Non Extreme Poor,352
308079.0,Western,Ngororero,Rural,Q4,183.5865449628127,Non Poor,Non Extreme Poor,352
308080.0,Western,Ngororero,Rural,Q4,183.5865449628127,Non Poor,Non Extreme Poor,352
308081.0,Western,Ngororero,Rural,Q2,178.73783587509075,Non Poor,Non Extreme Poor,352
308082.0,Western,Ngororero,Rural,Q2,178.73783587509075,Non Poor,Non Extreme Poor,352
308083.0,Western,Ngororero,Rural,Q3,178.73783587509075,Non Poor,Non Extreme Poor,352
308084.0,Western,Ngororero,Rural,Q3,178.73783587509075,Non Poor,Non Extreme Poor,352
308085.0,Western,Ngororero,Rural,Q5,178.73783587509075,Non Poor,Non Extreme Poor,352
308086.0,Western,Ngororero,Rural,Q4,178.73783587509075,Non Poor,Non Extreme Poor,352
308087.0,Western,Ngororero,Rural,Q2,178.73783587509075,Non Poor,Non Extreme Poor,352
308088.0,Western,Ngororero,Rural,Q3,178.73783587509075,Non Poor,Non Extreme Poor,352
308089.0,Western,Ngororero,Rural,Q4,178.73783587509075,Non Poor,Non Extreme Poor,352
308090.0,Western,Ngororero,Rural,Q3,195.16407482533242,Non Poor,Non Extreme Poor,352
308091.0,Western,Ngororero,Rural,Q3,195.16407482533242,Non Poor,Non Extreme Poor,352
308092.0,Western,Ngororero,Rural,Q3,195.16407482533242,Non Poor,Non Extreme Poor,352
308093.0,Western,Ngororero,Rural,Q3,195.16407482533242,Non Poor,Non Extreme Poor,352
308094.0,Western,Ngororero,Rural,Q3,195.16407482533242,Non Poor,Non Extreme Poor,352
308095.0,Western,Ngororero,Rural,Q1,195.16407482533242,Moderately poor,Non Extreme Poor,352
308096.0,Western,Ngororero,Rural,Q3,195.16407482533242,Non Poor,Non Extreme Poor,352
308097.0,Western,Ngororero,Rural,Q4,195.16407482533242,Non Poor,Non Extreme Poor,352
308098.0,Western,Ngororero,Rural,Q3,195.16407482533242,Non Poor,Non Extreme Poor,352
308099.0,Western,Ngororero,Rural,Q3,181.9326121253099,Non Poor,Non Extreme Poor,352
308100.0,Western,Ngororero,Rural,Q3,181.9326121253099,Non Poor,Non Extreme Poor,352
308101.0,Western,Ngororero,Rural,Q2,181.9326121253099,Non Poor,Non Extreme Poor,352
308102.0,Western,Ngororero,Rural,Q3,181.9326121253099,Non Poor,Non Extreme Poor,352
308103.0,Western,Ngororero,Rural,Q3,181.9326121253099,Non Poor,Non Extreme Poor,352
308104.0,Western,Ngororero,Rural,Q2,181.9326121253099,Non Poor,Non Extreme Poor,352
308105.0,Western,Ngororero,Rural,Q2,181.9326121253099,Moderately poor,Non Extreme Poor,352
308106.0,Western,Ngororero,Rural,Q2,181.9326121253099,Moderately poor,Non Extreme Poor,352
308107.0,Western,Ngororero,Rural,Q2,181.9326121253099,Non Poor,Non Extreme Poor,352
308108.0,Western,Ngororero,Rural,Q5,175.86819172113294,Non Poor,Non Extreme Poor,352
308109.0,Western,Ngororero,Rural,Q3,175.86819172113294,Non Poor,Non Extreme Poor,352
308110.0,Western,Ngororero,Rural,Q2,175.86819172113294,Non Poor,Non Extreme Poor,352
308111.0,Western,Ngororero,Rural,Q2,175.86819172113294,Non Poor,Non Extreme Poor,352
308112.0,Western,Ngororero,Rural,Q5,175.86819172113294,Non Poor,Non Extreme Poor,352
308113.0,Western,Ngororero,Rural,Q5,175.86819172113294,Non Poor,Non Extreme Poor,352
308114.0,Western,Ngororero,Rural,Q2,175.86819172113294,Non Poor,Non Extreme Poor,352
308115.0,Western,Ngororero,Rural,Q3,175.86819172113294,Non Poor,Non Extreme Poor,352
308116.0,Western,Ngororero,Rural,Q5,175.86819172113294,Non Poor,Non Extreme Poor,352
308117.0,Western,Ngororero,Rural,Q2,156.5142758857929,Moderately poor,Non Extreme Poor,352
308118.0,Western,Ngororero,Rural,Q4,156.5142758857929,Non Poor,Non Extreme Poor,352
308119.0,Western,Ngororero,Rural,Q5,156.5142758857929,Non Poor,Non Extreme Poor,352
308120.0,Western,Ngororero,Rural,Q4,156.5142758857929,Non Poor,Non Extreme Poor,352
308121.0,Western,Ngororero,Rural,Q5,156.5142758857929,Non Poor,Non Extreme Poor,352
308122.0,Western,Ngororero,Rural,Q4,156.5142758857929,Non Poor,Non Extreme Poor,352
308123.0,Western,Ngororero,Rural,Q5,156.5142758857929,Non Poor,Non Extreme Poor,352
308124.0,Western,Ngororero,Rural,Q2,156.5142758857929,Non Poor,Non Extreme Poor,352
308125.0,Western,Ngororero,Rural,Q5,156.5142758857929,Non Poor,Non Extreme Poor,352
308126.0,Western,Ngororero,Rural,Q2,191.8562091503268,Moderately poor,Non Extreme Poor,352
308127.0,Western,Ngororero,Rural,Q4,191.8562091503268,Non Poor,Non Extreme Poor,352
308128.0,Western,Ngororero,Rural,Q4,191.8562091503268,Non Poor,Non Extreme Poor,352
308129.0,Western,Ngororero,Rural,Q3,191.8562091503268,Non Poor,Non Extreme Poor,352
308130.0,Western,Ngororero,Rural,Q5,191.8562091503268,Non Poor,Non Extreme Poor,352
308131.0,Western,Ngororero,Rural,Q1,191.8562091503268,Moderately poor,Non Extreme Poor,352
308132.0,Western,Ngororero,Rural,Q3,191.8562091503268,Non Poor,Non Extreme Poor,352
308133.0,Western,Ngororero,Rural,Q4,191.8562091503268,Non Poor,Non Extreme Poor,352
308134.0,Western,Ngororero,Rural,Q2,191.8562091503268,Moderately poor,Non Extreme Poor,352
308135.0,Western,Ngororero,Rural,Q2,203.51102559403822,Non Poor,Non Extreme Poor,352
308136.0,Western,Ngororero,Rural,Q2,203.51102559403822,Non Poor,Non Extreme Poor,352
308137.0,Western,Ngororero,Rural,Q5,203.51102559403822,Non Poor,Non Extreme Poor,352
308138.0,Western,Ngororero,Rural,Q2,203.51102559403822,Moderately poor,Non Extreme Poor,352
308139.0,Western,Ngororero,Rural,Q3,203.51102559403822,Non Poor,Non Extreme Poor,352
308140.0,Western,Ngororero,Rural,Q1,203.51102559403822,Severaly Poor,1.0,352
308141.0,Western,Ngororero,Rural,Q4,203.51102559403822,Non Poor,Non Extreme Poor,352
308142.0,Western,Ngororero,Rural,Q3,203.51102559403822,Non Poor,Non Extreme Poor,352
308143.0,Western,Ngororero,Rural,Q3,203.51102559403822,Non Poor,Non Extreme Poor,352
308144.0,Western,Ngororero,Rural,Q2,193.28797190517997,Non Poor,Non Extreme Poor,352
308145.0,Western,Ngororero,Rural,Q2,193.28797190517997,Moderately poor,Non Extreme Poor,352
308146.0,Western,Ngororero,Rural,Q4,193.28797190517997,Non Poor,Non Extreme Poor,352
308147.0,Western,Ngororero,Rural,Q1,193.28797190517997,Moderately poor,Non Extreme Poor,352
308148.0,Western,Ngororero,Rural,Q1,193.28797190517997,Moderately poor,Non Extreme Poor,352
308149.0,Western,Ngororero,Rural,Q1,193.28797190517997,Moderately poor,Non Extreme Poor,352
308150.0,Western,Ngororero,Rural,Q2,193.28797190517997,Non Poor,Non Extreme Poor,352
308151.0,Western,Ngororero,Rural,Q2,193.28797190517997,Moderately poor,Non Extreme Poor,352
308152.0,Western,Ngororero,Rural,Q3,193.28797190517997,Non Poor,Non Extreme Poor,352
308153.0,Western,Ngororero,Rural,Q1,173.28947923255328,Moderately poor,Non Extreme Poor,352
308154.0,Western,Ngororero,Rural,Q2,173.28947923255328,Moderately poor,Non Extreme Poor,352
308155.0,Western,Ngororero,Rural,Q2,173.28947923255328,Non Poor,Non Extreme Poor,352
308156.0,Western,Ngororero,Rural,Q4,173.28947923255328,Non Poor,Non Extreme Poor,352
308157.0,Western,Ngororero,Rural,Q1,173.28947923255328,Moderately poor,Non Extreme Poor,352
308158.0,Western,Ngororero,Rural,Q4,173.28947923255328,Non Poor,Non Extreme Poor,352
308159.0,Western,Ngororero,Rural,Q4,173.28947923255328,Non Poor,Non Extreme Poor,352
308160.0,Western,Ngororero,Rural,Q4,173.28947923255328,Non Poor,Non Extreme Poor,352
308161.0,Western,Ngororero,Rural,Q3,173.28947923255328,Non Poor,Non Extreme Poor,352
308162.0,Western,Ngororero,Rural,Q2,174.23676137121515,Non Poor,Non Extreme Poor,352
308163.0,Western,Ngororero,Rural,Q4,174.23676137121515,Non Poor,Non Extreme Poor,352
308164.0,Western,Ngororero,Rural,Q1,174.23676137121515,Moderately poor,Non Extreme Poor,352
308165.0,Western,Ngororero,Rural,Q2,174.23676137121515,Non Poor,Non Extreme Poor,352
308166.0,Western,Ngororero,Rural,Q4,174.23676137121515,Non Poor,Non Extreme Poor,352
308167.0,Western,Ngororero,Rural,Q5,174.23676137121515,Non Poor,Non Extreme Poor,352
308168.0,Western,Ngororero,Rural,Q3,174.23676137121515,Non Poor,Non Extreme Poor,352
308169.0,Western,Ngororero,Rural,Q3,174.23676137121515,Non Poor,Non Extreme Poor,352
308170.0,Western,Ngororero,Rural,Q3,174.23676137121515,Non Poor,Non Extreme Poor,352
308171.0,Western,Ngororero,Rural,Q4,198.47194050033806,Non Poor,Non Extreme Poor,352
308172.0,Western,Ngororero,Rural,Q2,198.47194050033806,Moderately poor,Non Extreme Poor,352
308173.0,Western,Ngororero,Rural,Q2,198.47194050033806,Moderately poor,Non Extreme Poor,352
308174.0,Western,Ngororero,Rural,Q2,198.47194050033806,Non Poor,Non Extreme Poor,352
308175.0,Western,Ngororero,Rural,Q4,198.47194050033806,Non Poor,Non Extreme Poor,352
308176.0,Western,Ngororero,Rural,Q5,198.47194050033806,Non Poor,Non Extreme Poor,352
308177.0,Western,Ngororero,Rural,Q3,198.47194050033806,Non Poor,Non Extreme Poor,352
308178.0,Western,Ngororero,Rural,Q4,198.47194050033806,Non Poor,Non Extreme Poor,352
308179.0,Western,Ngororero,Rural,Q1,198.47194050033806,Moderately poor,Non Extreme Poor,352
308180.0,Western,Ngororero,Rural,Q4,174.30838514267495,Non Poor,Non Extreme Poor,352
308181.0,Western,Ngororero,Rural,Q4,174.30838514267495,Non Poor,Non Extreme Poor,352
308182.0,Western,Ngororero,Rural,Q1,174.30838514267495,Moderately poor,Non Extreme Poor,352
308183.0,Western,Ngororero,Rural,Q4,174.30838514267495,Non Poor,Non Extreme Poor,352
308184.0,Western,Ngororero,Rural,Q4,174.30838514267495,Non Poor,Non Extreme Poor,352
308185.0,Western,Ngororero,Rural,Q3,174.30838514267495,Non Poor,Non Extreme Poor,352
308186.0,Western,Ngororero,Rural,Q5,174.30838514267495,Non Poor,Non Extreme Poor,352
308187.0,Western,Ngororero,Rural,Q4,174.30838514267495,Non Poor,Non Extreme Poor,352
308188.0,Western,Ngororero,Rural,Q2,174.30838514267495,Moderately poor,Non Extreme Poor,352
308189.0,Western,Ngororero,Rural,Q2,170.78529600664928,Non Poor,Non Extreme Poor,352
308190.0,Western,Ngororero,Rural,Q3,170.78529600664928,Non Poor,Non Extreme Poor,352
308191.0,Western,Ngororero,Rural,Q1,170.78529600664928,Moderately poor,Non Extreme Poor,352
308192.0,Western,Ngororero,Rural,Q5,170.78529600664928,Non Poor,Non Extreme Poor,352
308193.0,Western,Ngororero,Rural,Q1,170.78529600664928,Moderately poor,Non Extreme Poor,352
308194.0,Western,Ngororero,Rural,Q4,170.78529600664928,Non Poor,Non Extreme Poor,352
308195.0,Western,Ngororero,Rural,Q2,170.78529600664928,Moderately poor,Non Extreme Poor,352
308196.0,Western,Ngororero,Rural,Q2,170.78529600664928,Non Poor,Non Extreme Poor,352
308197.0,Western,Ngororero,Rural,Q2,170.78529600664928,Moderately poor,Non Extreme Poor,352
308198.0,Western,Ngororero,Rural,Q5,185.35260884014625,Non Poor,Non Extreme Poor,352
308199.0,Western,Ngororero,Rural,Q5,185.35260884014625,Non Poor,Non Extreme Poor,352
308200.0,Western,Ngororero,Rural,Q5,185.35260884014625,Non Poor,Non Extreme Poor,352
308201.0,Western,Ngororero,Rural,Q4,185.35260884014625,Non Poor,Non Extreme Poor,352
308202.0,Western,Ngororero,Rural,Q4,185.35260884014625,Non Poor,Non Extreme Poor,352
308203.0,Western,Ngororero,Rural,Q4,185.35260884014625,Non Poor,Non Extreme Poor,352
308204.0,Western,Ngororero,Rural,Q2,185.35260884014625,Non Poor,Non Extreme Poor,352
308205.0,Western,Ngororero,Rural,Q3,185.35260884014625,Non Poor,Non Extreme Poor,352
308206.0,Western,Ngororero,Rural,Q2,185.35260884014625,Moderately poor,Non Extreme Poor,352
308207.0,Western,Ngororero,Rural,Q4,202.5148874364561,Non Poor,Non Extreme Poor,352
308208.0,Western,Ngororero,Rural,Q3,202.5148874364561,Non Poor,Non Extreme Poor,352
308209.0,Western,Ngororero,Rural,Q5,202.5148874364561,Non Poor,Non Extreme Poor,352
308210.0,Western,Ngororero,Rural,Q4,202.5148874364561,Non Poor,Non Extreme Poor,352
308211.0,Western,Ngororero,Rural,Q4,202.5148874364561,Non Poor,Non Extreme Poor,352
308212.0,Western,Ngororero,Rural,Q1,202.5148874364561,Moderately poor,Non Extreme Poor,352
308213.0,Western,Ngororero,Rural,Q4,202.5148874364561,Non Poor,Non Extreme Poor,352
308214.0,Western,Ngororero,Rural,Q4,202.5148874364561,Non Poor,Non Extreme Poor,352
308215.0,Western,Ngororero,Rural,Q2,202.5148874364561,Non Poor,Non Extreme Poor,352
308216.0,Western,Ngororero,Rural,Q3,208.0518631695102,Non Poor,Non Extreme Poor,352
308217.0,Western,Ngororero,Rural,Q2,208.0518631695102,Non Poor,Non Extreme Poor,352
308218.0,Western,Ngororero,Rural,Q2,208.0518631695102,Moderately poor,Non Extreme Poor,352
308219.0,Western,Ngororero,Rural,Q4,208.0518631695102,Non Poor,Non Extreme Poor,352
308220.0,Western,Ngororero,Rural,Q2,208.0518631695102,Non Poor,Non Extreme Poor,352
308221.0,Western,Ngororero,Rural,Q1,208.0518631695102,Moderately poor,Non Extreme Poor,352
308222.0,Western,Ngororero,Rural,Q3,208.0518631695102,Non Poor,Non Extreme Poor,352
308223.0,Western,Ngororero,Rural,Q3,208.0518631695102,Non Poor,Non Extreme Poor,352
308224.0,Western,Ngororero,Rural,Q4,208.0518631695102,Non Poor,Non Extreme Poor,352
308225.0,Western,Ngororero,Rural,Q1,191.85620915032678,Moderately poor,Non Extreme Poor,352
308226.0,Western,Ngororero,Rural,Q1,191.85620915032678,Moderately poor,Non Extreme Poor,352
308227.0,Western,Ngororero,Rural,Q5,191.85620915032678,Non Poor,Non Extreme Poor,352
308228.0,Western,Ngororero,Rural,Q2,191.85620915032678,Non Poor,Non Extreme Poor,352
308229.0,Western,Ngororero,Rural,Q1,191.85620915032678,Moderately poor,Non Extreme Poor,352
308230.0,Western,Ngororero,Rural,Q1,191.85620915032678,Moderately poor,Non Extreme Poor,352
308231.0,Western,Ngororero,Rural,Q3,191.85620915032678,Non Poor,Non Extreme Poor,352
308232.0,Western,Ngororero,Rural,Q2,191.85620915032678,Non Poor,Non Extreme Poor,352
308233.0,Western,Ngororero,Rural,Q4,191.85620915032678,Non Poor,Non Extreme Poor,352
308234.0,Western,Ngororero,Rural,Q2,180.3448366013072,Non Poor,Non Extreme Poor,352
308235.0,Western,Ngororero,Rural,Q2,180.3448366013072,Non Poor,Non Extreme Poor,352
308236.0,Western,Ngororero,Rural,Q2,180.3448366013072,Moderately poor,Non Extreme Poor,352
308237.0,Western,Ngororero,Rural,Q3,180.3448366013072,Non Poor,Non Extreme Poor,352
308238.0,Western,Ngororero,Rural,Q4,180.3448366013072,Non Poor,Non Extreme Poor,352
308239.0,Western,Ngororero,Rural,Q4,180.3448366013072,Non Poor,Non Extreme Poor,352
308240.0,Western,Ngororero,Rural,Q2,180.3448366013072,Moderately poor,Non Extreme Poor,352
308241.0,Western,Ngororero,Rural,Q2,180.3448366013072,Non Poor,Non Extreme Poor,352
308242.0,Western,Ngororero,Rural,Q1,180.3448366013072,Moderately poor,Non Extreme Poor,352
308243.0,Western,Ngororero,Rural,Q4,191.85620915032678,Non Poor,Non Extreme Poor,352
308244.0,Western,Ngororero,Rural,Q1,191.85620915032678,Severaly Poor,1.0,352
308245.0,Western,Ngororero,Rural,Q2,191.85620915032678,Non Poor,Non Extreme Poor,352
308246.0,Western,Ngororero,Rural,Q1,191.85620915032678,Severaly Poor,1.0,352
308247.0,Western,Ngororero,Rural,Q2,191.85620915032678,Moderately poor,Non Extreme Poor,352
308248.0,Western,Ngororero,Rural,Q3,191.85620915032678,Non Poor,Non Extreme Poor,352
308249.0,Western,Ngororero,Rural,Q2,191.85620915032678,Non Poor,Non Extreme Poor,352
308250.0,Western,Ngororero,Rural,Q5,191.85620915032678,Non Poor,Non Extreme Poor,352
308251.0,Western,Ngororero,Rural,Q2,191.85620915032678,Non Poor,Non Extreme Poor,352
308252.0,Western,Rusizi,Rural,Q4,209.82347354896376,Non Poor,Non Extreme Poor,362
308253.0,Western,Rusizi,Rural,Q2,209.82347354896376,Moderately poor,Non Extreme Poor,362
308254.0,Western,Rusizi,Rural,Q2,209.82347354896376,Non Poor,Non Extreme Poor,362
308255.0,Western,Rusizi,Rural,Q1,209.82347354896376,Moderately poor,Non Extreme Poor,362
308256.0,Western,Rusizi,Rural,Q2,209.82347354896376,Moderately poor,Non Extreme Poor,362
308257.0,Western,Rusizi,Rural,Q1,209.82347354896376,Moderately poor,Non Extreme Poor,362
308258.0,Western,Rusizi,Rural,Q2,209.82347354896376,Non Poor,Non Extreme Poor,362
308259.0,Western,Rusizi,Rural,Q4,209.82347354896376,Non Poor,Non Extreme Poor,362
308260.0,Western,Rusizi,Rural,Q1,209.82347354896376,Moderately poor,Non Extreme Poor,362
308261.0,Western,Rusizi,Urban,Q2,205.88173010973935,Non Poor,Non Extreme Poor,361
308262.0,Western,Rusizi,Urban,Q2,205.88173010973935,Moderately poor,Non Extreme Poor,361
308263.0,Western,Rusizi,Urban,Q1,205.88173010973935,Moderately poor,Non Extreme Poor,361
308264.0,Western,Rusizi,Urban,Q4,205.88173010973935,Non Poor,Non Extreme Poor,361
308265.0,Western,Rusizi,Urban,Q2,205.88173010973935,Non Poor,Non Extreme Poor,361
308266.0,Western,Rusizi,Urban,Q5,205.88173010973935,Non Poor,Non Extreme Poor,361
308267.0,Western,Rusizi,Urban,Q4,205.88173010973935,Non Poor,Non Extreme Poor,361
308268.0,Western,Rusizi,Urban,Q2,205.88173010973935,Moderately poor,Non Extreme Poor,361
308269.0,Western,Rusizi,Urban,Q1,205.88173010973935,Severaly Poor,1.0,361
308270.0,Western,Rusizi,Rural,Q2,231.3331342094783,Moderately poor,Non Extreme Poor,362
308271.0,Western,Rusizi,Rural,Q2,231.3331342094783,Moderately poor,Non Extreme Poor,362
308272.0,Western,Rusizi,Rural,Q1,231.3331342094783,Moderately poor,Non Extreme Poor,362
308273.0,Western,Rusizi,Rural,Q1,231.3331342094783,Moderately poor,Non Extreme Poor,362
308274.0,Western,Rusizi,Rural,Q1,231.3331342094783,Severaly Poor,1.0,362
308275.0,Western,Rusizi,Rural,Q1,231.3331342094783,Moderately poor,Non Extreme Poor,362
308276.0,Western,Rusizi,Rural,Q2,231.3331342094783,Moderately poor,Non Extreme Poor,362
308277.0,Western,Rusizi,Rural,Q3,231.3331342094783,Non Poor,Non Extreme Poor,362
308278.0,Western,Rusizi,Rural,Q5,231.3331342094783,Non Poor,Non Extreme Poor,362
308279.0,Western,Rusizi,Urban,Q5,234.28563411896744,Non Poor,Non Extreme Poor,361
308280.0,Western,Rusizi,Urban,Q5,234.28563411896744,Non Poor,Non Extreme Poor,361
308281.0,Western,Rusizi,Urban,Q4,234.28563411896744,Non Poor,Non Extreme Poor,361
308282.0,Western,Rusizi,Urban,Q3,234.28563411896744,Non Poor,Non Extreme Poor,361
308283.0,Western,Rusizi,Urban,Q2,234.28563411896744,Non Poor,Non Extreme Poor,361
308284.0,Western,Rusizi,Urban,Q5,234.28563411896744,Non Poor,Non Extreme Poor,361
308285.0,Western,Rusizi,Urban,Q5,234.28563411896744,Non Poor,Non Extreme Poor,361
308286.0,Western,Rusizi,Urban,Q4,234.28563411896744,Non Poor,Non Extreme Poor,361
308287.0,Western,Rusizi,Urban,Q4,234.28563411896744,Non Poor,Non Extreme Poor,361
308288.0,Western,Rusizi,Rural,Q1,218.43236143945364,Severaly Poor,1.0,362
308289.0,Western,Rusizi,Rural,Q5,218.43236143945364,Non Poor,Non Extreme Poor,362
308290.0,Western,Rusizi,Rural,Q2,218.43236143945364,Non Poor,Non Extreme Poor,362
308291.0,Western,Rusizi,Rural,Q4,218.43236143945364,Non Poor,Non Extreme Poor,362
308292.0,Western,Rusizi,Rural,Q2,218.43236143945364,Moderately poor,Non Extreme Poor,362
308293.0,Western,Rusizi,Rural,Q5,218.43236143945364,Non Poor,Non Extreme Poor,362
308294.0,Western,Rusizi,Rural,Q1,218.43236143945364,Moderately poor,Non Extreme Poor,362
308295.0,Western,Rusizi,Rural,Q2,218.43236143945364,Moderately poor,Non Extreme Poor,362
308296.0,Western,Rusizi,Rural,Q2,218.43236143945364,Non Poor,Non Extreme Poor,362
308297.0,Western,Rusizi,Rural,Q2,208.40893327784713,Moderately poor,Non Extreme Poor,362
308298.0,Western,Rusizi,Rural,Q2,208.40893327784713,Non Poor,Non Extreme Poor,362
308299.0,Western,Rusizi,Rural,Q2,208.40893327784713,Moderately poor,Non Extreme Poor,362
308300.0,Western,Rusizi,Rural,Q1,208.40893327784713,Severaly Poor,1.0,362
308301.0,Western,Rusizi,Rural,Q1,208.40893327784713,Moderately poor,Non Extreme Poor,362
308302.0,Western,Rusizi,Rural,Q1,208.40893327784713,Severaly Poor,1.0,362
308303.0,Western,Rusizi,Rural,Q2,208.40893327784713,Moderately poor,Non Extreme Poor,362
308304.0,Western,Rusizi,Rural,Q1,208.40893327784713,Moderately poor,Non Extreme Poor,362
308305.0,Western,Rusizi,Rural,Q5,208.40893327784713,Non Poor,Non Extreme Poor,362
308306.0,Western,Rusizi,Rural,Q1,222.8285928654253,Moderately poor,Non Extreme Poor,362
308307.0,Western,Rusizi,Rural,Q5,222.8285928654253,Non Poor,Non Extreme Poor,362
308308.0,Western,Rusizi,Rural,Q1,222.8285928654253,Moderately poor,Non Extreme Poor,362
308309.0,Western,Rusizi,Rural,Q1,222.8285928654253,Moderately poor,Non Extreme Poor,362
308310.0,Western,Rusizi,Rural,Q1,222.8285928654253,Severaly Poor,1.0,362
308311.0,Western,Rusizi,Rural,Q1,222.8285928654253,Severaly Poor,1.0,362
308312.0,Western,Rusizi,Rural,Q3,222.8285928654253,Non Poor,Non Extreme Poor,362
308313.0,Western,Rusizi,Rural,Q1,222.8285928654253,Moderately poor,Non Extreme Poor,362
308314.0,Western,Rusizi,Rural,Q1,222.8285928654253,Severaly Poor,1.0,362
308315.0,Western,Rusizi,Rural,Q4,219.74842767295598,Non Poor,Non Extreme Poor,362
308316.0,Western,Rusizi,Rural,Q1,219.74842767295598,Moderately poor,Non Extreme Poor,362
308317.0,Western,Rusizi,Rural,Q3,219.74842767295598,Non Poor,Non Extreme Poor,362
308318.0,Western,Rusizi,Rural,Q2,219.74842767295598,Moderately poor,Non Extreme Poor,362
308319.0,Western,Rusizi,Rural,Q3,219.74842767295598,Non Poor,Non Extreme Poor,362
308320.0,Western,Rusizi,Rural,Q3,219.74842767295598,Non Poor,Non Extreme Poor,362
308321.0,Western,Rusizi,Rural,Q1,219.74842767295598,Moderately poor,Non Extreme Poor,362
308322.0,Western,Rusizi,Rural,Q4,219.74842767295598,Non Poor,Non Extreme Poor,362
308323.0,Western,Rusizi,Rural,Q4,219.74842767295598,Non Poor,Non Extreme Poor,362
308324.0,Western,Rusizi,Rural,Q3,209.04273504273507,Non Poor,Non Extreme Poor,362
308325.0,Western,Rusizi,Rural,Q2,209.04273504273507,Moderately poor,Non Extreme Poor,362
308326.0,Western,Rusizi,Rural,Q1,209.04273504273507,Severaly Poor,1.0,362
308327.0,Western,Rusizi,Rural,Q1,209.04273504273507,Moderately poor,Non Extreme Poor,362
308328.0,Western,Rusizi,Rural,Q2,209.04273504273507,Non Poor,Non Extreme Poor,362
308329.0,Western,Rusizi,Rural,Q1,209.04273504273507,Moderately poor,Non Extreme Poor,362
308330.0,Western,Rusizi,Rural,Q1,209.04273504273507,Severaly Poor,1.0,362
308331.0,Western,Rusizi,Rural,Q1,209.04273504273507,Moderately poor,Non Extreme Poor,362
308332.0,Western,Rusizi,Rural,Q1,209.04273504273507,Moderately poor,Non Extreme Poor,362
308333.0,Western,Rusizi,Urban,Q3,224.85440779320987,Non Poor,Non Extreme Poor,361
308334.0,Western,Rusizi,Urban,Q1,224.85440779320987,Severaly Poor,1.0,361
308335.0,Western,Rusizi,Urban,Q1,224.85440779320987,Moderately poor,Non Extreme Poor,361
308336.0,Western,Rusizi,Urban,Q1,224.85440779320987,Severaly Poor,1.0,361
308337.0,Western,Rusizi,Urban,Q3,224.85440779320987,Non Poor,Non Extreme Poor,361
308338.0,Western,Rusizi,Urban,Q3,224.85440779320987,Non Poor,Non Extreme Poor,361
308339.0,Western,Rusizi,Urban,Q2,224.85440779320987,Non Poor,Non Extreme Poor,361
308340.0,Western,Rusizi,Urban,Q2,224.85440779320987,Non Poor,Non Extreme Poor,361
308341.0,Western,Rusizi,Urban,Q2,224.85440779320987,Non Poor,Non Extreme Poor,361
308342.0,Western,Rusizi,Rural,Q3,206.87578735197783,Non Poor,Non Extreme Poor,362
308343.0,Western,Rusizi,Rural,Q2,206.87578735197783,Non Poor,Non Extreme Poor,362
308344.0,Western,Rusizi,Rural,Q4,206.87578735197783,Non Poor,Non Extreme Poor,362
308345.0,Western,Rusizi,Rural,Q3,206.87578735197783,Non Poor,Non Extreme Poor,362
308346.0,Western,Rusizi,Rural,Q2,206.87578735197783,Non Poor,Non Extreme Poor,362
308347.0,Western,Rusizi,Rural,Q1,206.87578735197783,Moderately poor,Non Extreme Poor,362
308348.0,Western,Rusizi,Rural,Q4,206.87578735197783,Non Poor,Non Extreme Poor,362
308349.0,Western,Rusizi,Rural,Q2,206.87578735197783,Non Poor,Non Extreme Poor,362
308350.0,Western,Rusizi,Rural,Q1,206.87578735197783,Moderately poor,Non Extreme Poor,362
308351.0,Western,Rusizi,Urban,Q1,214.46908068783065,Moderately poor,Non Extreme Poor,361
308352.0,Western,Rusizi,Urban,Q5,214.46908068783065,Non Poor,Non Extreme Poor,361
308353.0,Western,Rusizi,Urban,Q5,214.46908068783065,Non Poor,Non Extreme Poor,361
